,Unnamed: 0,full_text,is_retweet,place_cord,place_name,result_type,retweet_count,screen_name,tweet_created,tweet_id,user_id,sentimental_score,sentiment_status,subjectivity,latitude,longitude
1763,1763,How do you check this desire in a developed world Have u red his story or his upbringing That s daily lives of Africans how many out there take up arms to go secondary schools and starts killing a lunatic is a lunatic letting a lunatic access to weapons is the problem,0,"[5.5532952, 6.2445092]",Benin-City,recent,0,lecomtephyn,Sun Feb 18 09:43:51 +0000 2018,9.65e+17,610679181.0,0.06,pos,0.22,0.3317,41.7798
1764,1764,These people with desire are easy equipped with the means to achieve their desire do you think there are no citizens in the U K with such desires Even to purchase some certain knives comes with background checks,0,"[5.5532952, 6.2445092]",Benin-City,recent,0,lecomtephyn,Sun Feb 18 09:41:49 +0000 2018,9.65e+17,610679181.0,0.32380952381,pos,0.702380952381,0.3317,41.7798
1765,1765,If you desire to kill and go on mass killing and u have no weapon that can achieve that that s prevention the desire Do you those who silently go through hell and worse than wat those with this desire go through and still come out kings,0,"[5.5532952, 6.2445092]",Benin-City,recent,0,lecomtephyn,Sun Feb 18 09:40:05 +0000 2018,9.65e+17,610679181.0,-0.2,neg,0.35,6.4550575,3.3941795
1766,1766,Think about it guns make killing easy for people to kill people with a gun do u think he will stand a chance against 10 people The system makes it easy for people to kill people using guns it s easier to get gun in the streets of America legally than anywhere else,0,"[5.5532952, 6.2445092]",Benin-City,recent,0,lecomtephyn,Sun Feb 18 09:38:19 +0000 2018,9.65e+17,610679181.0,0.355555555556,pos,0.622222222222,4.7676576,7.0188527
1767,1767,People kill people spot on if these people had no easy access to guns they won t b able 2commit mass crimes like these he would probably go with a knife d rate of school killinds in the US is as result of easy access to guns by individuals that aren t suppose to have access,0,"[5.5532952, 6.2445092]",Benin-City,recent,0,lecomtephyn,Sun Feb 18 09:34:55 +0000 2018,9.65e+17,610679181.0,0.455555555556,pos,0.763888888889,0.3317,41.7798
1768,1768,Same thing I was saying Don t step on the dollar to get a penny https t co c33m9Q5coQ,0,"[7.3045544, 8.961887]",Abuja,recent,0,realJosephEG,Sun Feb 18 09:19:44 +0000 2018,9.65e+17,3346248177.0,0.0,neu,0.0,6.5960605,3.340787
1769,1769,Oga I am not a Nigerian Was born in state but mistakenly found myself here Epp me Trump I want to go back home,0,"[3.198942, 6.4826762]",Ikeja,recent,0,pojugreat,Sun Feb 18 09:12:54 +0000 2018,9.65e+17,167299594.0,0.0,neu,0.0,6.4550575,3.3941795
1770,1770,Let me enter fess abeg Calm down here and enjoy Buhari more,0,"[3.198942, 6.4826762]",Ikeja,recent,0,pojugreat,Sun Feb 18 09:12:01 +0000 2018,9.65e+17,167299594.0,0.35,pos,0.625,19.02204645,-98.2872661223
1771,1771,The FBI is now one person eh https t co 7T4SVV0OL6,0,"[3.2131467, 6.4278856]",Lagos,recent,0,FarrHook,Sun Feb 18 09:02:55 +0000 2018,9.65e+17,224522792.0,0.0,neu,0.0,23.27184805,-109.689768413
1772,1772,Ik I am tired of this your country Donald Trump should epp me I want to port,0,"[3.198942, 6.4826762]",Ikeja,recent,0,pojugreat,Sun Feb 18 09:02:00 +0000 2018,9.65e+17,167299594.0,-0.4,neg,0.7,19.4416128,-99.1518637
1773,1773,OMG Chaiiiiiii,0,"[3.198942, 6.4826762]",Ikeja,recent,0,pojugreat,Sun Feb 18 08:53:48 +0000 2018,9.65e+17,167299594.0,0.0,neu,0.0,19.3804695,-99.163242934
1774,1774,That country is Nigeria Only God knows why this place is still standing till now,0,"[3.198942, 6.4826762]",Ikeja,recent,0,pojugreat,Sun Feb 18 08:46:22 +0000 2018,9.65e+17,167299594.0,0.0,neu,0.0,20.69820775,-105.18152417
1775,1775,was correct Only fools doubt proves Nigeria is irregular The place is merely an appellation for those that congregate there and those that don t,0,"[3.198942, 6.4826762]",Ikeja,recent,1,pojugreat,Sun Feb 18 08:40:46 +0000 2018,9.65e+17,167299594.0,-0.1,neg,0.25,20.8542575,-99.84756
1776,1776,Will they help win and still bring this against him Obviously NO https t co lxF75fbfFu,0,"[8.8337107, 9.8581086]",Jos,recent,0,Segun_Odunayo,Sun Feb 18 06:20:35 +0000 2018,9.65e+17,262099282.0,0.4,pos,0.45,19.07236245,-98.3223472316
1777,1777,And that war will surely destroy you and your family,0,"[3.3874007, 6.685429]",Magado,recent,0,margare39793611,Sun Feb 18 05:56:00 +0000 2018,9.65e+17,6.96e+17,-0.2,neg,0.0,19.31815315,-99.2778365838
1778,1778,Take guns off the street make it illegal to own a gun the same way you made it illegal to purchase alcohol before the age of 18,0,"[3.198942, 6.4826762]",Ikeja,recent,0,damilexydollz,Sat Feb 17 22:08:44 +0000 2018,9.65e+17,923631463.0,-0.5,very neg,0.5,19.31815315,-99.2778365838
1779,1779,Whether he pleads guilty or not to appease the blood he shed his must be let out too The man who does not value life and takes it doesn t deserve to live because life is of no value to him and the bereaved I mourn with you Americans and Take heart https t co R73hmRhrQN,0,"[6.9380658, 4.7337699]",Port Harcourt,recent,0,GormannUkenedo,Sat Feb 17 20:33:35 +0000 2018,9.65e+17,146798723.0,-0.181818181818,neg,0.75,19.31815315,-99.2778365838
1780,1780,It is a privilege to be entrusted with a position of leadership it s nt a right d leader is not better in anyway than d majority of d people he she leads While you have d stge make sense on time since d stge is nt urs forever u will be judged by history either 4 good or 4 bad,0,"[4.1676764, 12.4259548]",Birnin-Kebbi,recent,1,chinchinboi,Sat Feb 17 20:06:59 +0000 2018,9.65e+17,1591954050.0,0.196428571429,pos,0.575595238095,19.4326009,-99.1333416
1781,1781,Zip your mouth if you don t have any reasonable contributions to make hater,0,"[3.3874007, 6.685429]",Magado,recent,0,margare39793611,Sat Feb 17 18:24:34 +0000 2018,9.65e+17,6.96e+17,0.2,pos,0.6,17.109167,-96.7375
1782,1782,Dear You may not take your predecessors advice but here is showing you the path to Daura Don t harden your heart Go back home and rest BackToDaura2019 https t co Wp7ZltUVcB,0,"[3.198942, 6.4826762]",Ikeja,recent,0,pojugreat,Sat Feb 17 08:13:19 +0000 2018,9.65e+17,167299594.0,0.0,neu,0.0,20.9139025,-100.744012
1783,1783,Hey I thought you guys said colluded with Russia For a year u guys have been reporting BS on,0,"[2.7063037, 6.3703877]",Lagos,recent,1,Olise_Emmanuel,Sat Feb 17 07:40:19 +0000 2018,9.65e+17,363018665.0,0.0,neu,0.0,20.9139025,-100.744012
1784,1784,Chai I pity you generation,0,"[7.1415877, 4.803997]",Abia,recent,0,Elendu50914602,Sat Feb 17 07:18:07 +0000 2018,9.65e+17,9e+17,-0.1,neg,0.2,20.9139025,-100.744012
1785,1785,A president https t co 0uzUwaltOM,0,"[3.7770114, 7.2991429]",Ibadan,recent,0,MrKakaki,Sat Feb 17 05:55:30 +0000 2018,9.65e+17,379738596.0,0.0,neu,0.0,20.9139025,-100.744012
1786,1786,Are you claiming the victims are at fault Mr,0,"[7.3045544, 8.961887]",Abuja,recent,0,AbbaGeee,Sat Feb 17 05:20:02 +0000 2018,9.65e+17,253544724.0,0.0,neu,0.0,20.9139025,-100.744012
1787,1787,He shouldn t worry we will visit our polling units in FailBuhari next year on his behalf,0,"[8.4779465, 7.6795931]",Makurdi,recent,1,Igbaterk,Fri Feb 16 22:12:30 +0000 2018,9.65e+17,7.94e+17,0.0,neu,0.0,32.25812915,-116.873307225
1788,1788,emmanuel If only Nigeria President can be half as brave Not your fan but I love your courage,0,"[3.2131467, 6.4278856]",Lagos,recent,1,mab_2g,Fri Feb 16 19:44:35 +0000 2018,9.65e+17,167689732.0,0.377777777778,pos,0.588888888889,19.6666671,-88.5000001
1789,1789,Are you calling Trump a leader Please forget politics and be real for a second,0,"[3.7770114, 7.2991429]",Ibadan,recent,0,NurainOSanusi,Fri Feb 16 19:22:17 +0000 2018,9.65e+17,537192349.0,0.0,neu,0.0,19.3804695,-99.163242934
1790,1790,Well said Sen Ben Lack of empathy and inhumane This isn t the leadership behaviour Nigerians voted for,0,"[2.7063037, 6.3703877]",Lagos,recent,0,SEAGARTS,Fri Feb 16 19:17:05 +0000 2018,9.65e+17,221565226.0,-0.9,very neg,0.9,19.3804695,-99.163242934
1791,1791,Empathy Not like our own President,0,"[3.2131467, 6.4278856]",Lagos,recent,0,okeyjames,Fri Feb 16 18:57:52 +0000 2018,9.65e+17,193590480.0,0.0,neu,0.0,20.69820775,-105.18152417
1792,1792,First it was Benue now Zamfara No sympathy No empathy Failed leadership https t co 1KWW6BRxNP,0,"[7.3045544, 8.961887]",Abuja,recent,1,XrisTion,Fri Feb 16 18:05:51 +0000 2018,9.65e+17,23602929.0,-0.125,neg,0.316666666667,19.3804695,-99.163242934
1793,1793,Bad leadership all President Jonathan was busy dancing in Kano when I think killings were going on in Plateau has no moral justification to have stayed put in Abuja goofed too for his failure to visit Pueto Rico as at when due,0,"[7.3045544, 8.961887]",Abuja,recent,0,Femi_Adefemiwa,Fri Feb 16 17:02:06 +0000 2018,9.65e+17,314419711.0,-0.208333333333,neg,0.378333333333,23.2234374,-106.4161919
1794,1794,And do something about Gun Control https t co FG0LpKYPyQ,0,"[7.3045544, 8.961887]",Abuja,recent,0,J_Anowa,Fri Feb 16 14:52:55 +0000 2018,9.65e+17,481741599.0,0.0,neu,0.0,20.82920405,-105.317470852
1795,1795,please see what is expected of a president https t co MyGU7KHnGu,0,"[7.3045544, 8.961887]",Abuja,recent,0,JeffAbine,Fri Feb 16 14:41:54 +0000 2018,9.65e+17,1537532870.0,-0.1,neg,0.4,19.3804695,-99.163242934
1796,1796,You re actually a buffoon https t co amds4nW91h,0,"[3.4023218, 6.3962643]",Victoria Island,recent,0,Adm3on,Fri Feb 16 09:32:17 +0000 2018,9.64e+17,100029270.0,0.0,neu,0.1,19.3804695,-99.163242934
1797,1797,That s right Modern day Pharisees They are the Christain Talibans Same sins in different religions,0,"[5.6806783, 5.4884005]",Warri,recent,0,EmmanAyewah,Fri Feb 16 07:51:27 +0000 2018,9.64e+17,38221524.0,0.161904761905,pos,0.478571428571,19.3804695,-99.163242934
1798,1798,Dunno why I see GOOD in you man https t co qeM75Pk7GB,0,"[3.198942, 6.4826762]",Ikeja,recent,0,mayorsohot,Fri Feb 16 06:27:49 +0000 2018,9.64e+17,449819938.0,0.7,very pos,0.6,38.9174665,-6.3443977
1799,1799,Jacob Zuma RESIGNS Robert Mugabe RESIGNS Hailemariam Desalegn RESIGNS Who should resign next in ShitholeTrump African country list He says our leaders are our problems hnnpoll hnngov VOTE NOW,0,"[3.7770114, 7.2991429]",Ibadan,recent,1,HNNAfrica,Fri Feb 16 04:31:11 +0000 2018,9.64e+17,16910746.0,0.0,neu,0.0,17.109167,-96.7375
1800,1800,Hold responsible for the missing IPOB leader NnamdiKanu Kanu inigeria rolled tanks to his home killing all at their sight and since then he is missing https t co uSgnUtquMB,0,"[5.5532952, 6.2445092]",Benin-City,recent,1,EmmasatBiafra,Thu Feb 15 22:47:35 +0000 2018,9.64e+17,7.03e+17,-0.0666666666667,neg,0.216666666667,23.27184805,-109.689768413
1801,1801,not terrible school shooting but terrible act of terrorism Never try to give a dog a new name That s hypocrisy,0,"[8.4475987, 11.9296331]",Kano,recent,0,sadikusammani,Thu Feb 15 19:55:10 +0000 2018,9.64e+17,9.59e+17,-0.621212121212,very neg,0.818181818182,19.39897535,-99.0953119703
1802,1802,Remind them in case the do not know Biafra is here SupportBiafraReferendum AfricanUnion https t co hbM9oBho27,0,"[5.5532952, 6.2445092]",Benin-City,recent,4,EmmasatBiafra,Thu Feb 15 18:57:47 +0000 2018,9.64e+17,7.03e+17,0.0,neu,0.0,20.9139025,-100.744012
1803,1803,If more guns in more places made us safer wouldn t the U S be the safest country on earth Join the movement to end gun violence Text ACT to 644 33 Parkland https t co eaJ9uDA0ja via,0,"[2.6654364, 4.1974055]",Nigeria,recent,3,TheWaaph,Thu Feb 15 13:36:04 +0000 2018,9.64e+17,3254153806.0,0.0,neu,0.0,23.27184805,-109.689768413
1804,1804,The Parkland Florida High School shooting on Wednesday by a 19 year old that killed 17 students and teachers is the 18th school shooting in the US already this year Yet some don t believe US gun problem is now a public health issue,0,"[2.6654364, 4.1974055]",Nigeria,recent,0,ohanyidof,Thu Feb 15 13:21:26 +0000 2018,9.64e+17,256053646.0,0.015,pos,0.201666666667,23.27184805,-109.689768413
1805,1805,Of course Mentally disturbed https t co bYw9DSi0oE,0,"[3.4023218, 6.3962643]",Victoria Island,recent,0,Anxta_,Thu Feb 15 13:13:20 +0000 2018,9.64e+17,332394342.0,-0.1,neg,0.2,23.27184805,-109.689768413
1806,1806,realDonaldTrump My prayers and condolences to the families of the victims of the terrible Florida shooting No child teacher or an https,0,"[7.546771, 6.3067322]",Agbani,recent,1,josydollar33,Thu Feb 15 12:49:08 +0000 2018,9.64e+17,4863727053.0,-1.0,very neg,1.0,23.27184805,-109.689768413
1807,1807,Please do something about it Mr President,0,"[3.198942, 6.4826762]",Ikeja,recent,0,ionigeria,Thu Feb 15 10:06:55 +0000 2018,9.64e+17,516517720.0,0.0,neu,0.0,23.27184805,-109.689768413
1808,1808,My thoughts and sympathies go to everyone affected by the mindless shooting in Parkland Florida USA No rational thoughts can justify Americans support for proliferation of guns It just shows that common sense is not common FloridaShooting,0,"[3.4023218, 6.3962643]",Victoria Island,recent,0,aadejuyigbe,Thu Feb 15 09:27:17 +0000 2018,9.64e+17,44893256.0,-0.266666666667,neg,0.633333333333,23.2234374,-106.4161919
1809,1809,My prayers and condolences to the families of the victims of the terrible Florida shooting No child teacher or an http,0,"[6.9337906, 5.9218314]",Enugu,recent,0,josydollar33,Thu Feb 15 06:29:06 +0000 2018,9.64e+17,4863727053.0,-1.0,very neg,1.0,19.3186707,-99.323241398
1810,1810,This will not be call terrorism attack but if he s black will come and say black people are shitholes am waiting for him to address this issue https t co QyDD8WOkMC,0,"[3.4023218, 6.3962643]",Victoria Island,recent,0,excluzivejayone,Wed Feb 14 23:53:29 +0000 2018,9.64e+17,188835005.0,-0.166666666667,neg,0.433333333333,19.3428293,-99.0468919385
1811,1811,McNelly So also your Africa continent is rotten too hater lol,0,"[3.3874007, 6.685429]",Magado,recent,0,margare39793611,Wed Feb 14 07:16:42 +0000 2018,9.64e+17,6.96e+17,0.8,very pos,0.7,19.4326009,-99.1333416
1812,1812,2024 Lier,0,"[3.3874007, 6.685429]",Magado,recent,0,margare39793611,Wed Feb 14 07:14:55 +0000 2018,9.64e+17,6.96e+17,0.0,neu,0.0,19.4416128,-99.1518637
1813,1813,2024 Jane you too must be a fake American and Obama Hillary bots lolz,0,"[3.3874007, 6.685429]",Magado,recent,0,margare39793611,Wed Feb 14 07:14:15 +0000 2018,9.64e+17,6.96e+17,-0.25,neg,0.5,19.4326009,-99.1333416
1814,1814,WHAT EVER SEEK GOD FIRST IN ALL YOU DO PLS,0,"[2.7063037, 6.3703877]",Lagos,recent,0,danjumasamuel42,Wed Feb 14 04:38:30 +0000 2018,9.64e+17,3422646399.0,0.25,pos,0.333333333333,19.4326009,-99.1333416
1815,1815,I thought news like this are only meant for Shithole countries Never knew friends too are https t co 1nFenOKGoX,0,"[3.2131467, 6.4278856]",Lagos,recent,0,walebalogunk,Tue Feb 13 22:58:34 +0000 2018,9.64e+17,98190127.0,0.0,neu,0.0,15.85317235,-96.9397658074
1816,1816,The issues of women marginalisation and low participation in political leadership and decision making are a major concern to ChangeWomenWant A,0,"[2.6654364, 4.1974055]",Nigeria,recent,0,oaaigbe,Tue Feb 13 08:53:29 +0000 2018,9.63e+17,148650438.0,0.0208333333333,pos,0.3,20.8542575,-99.84756
1817,1817,Pres already presented a 4 4 trillion budget for 2019 to the US Congress We never even pass 2018 o,0,"[4.473474, 7.7240979]",Oshogbo,recent,2,IleowoKikiowo,Mon Feb 12 23:36:17 +0000 2018,9.63e+17,21424825.0,0.0,neu,0.0,32.25812915,-116.873307225
1818,1818,Where there is Love there is God Where there is money there must be a balance of value BBNaija realDonaldTrump Nigeria,0,"[3.2131467, 6.4278856]",Lagos,recent,1,first_advance,Mon Feb 12 20:44:03 +0000 2018,9.63e+17,1062544819.0,0.5,very pos,0.6,20.6989852,-103.4243519
1819,1819,King s Head Messiah Trump,0,"[3.4023218, 6.3962643]",Victoria Island,recent,1,fixbolingo,Mon Feb 12 20:21:03 +0000 2018,9.63e+17,459285651.0,0.0,neu,0.0,17.109167,-96.7375
1820,1820,You are right my President there s nothing you can do please them,0,"[7.4706747, 5.4999538]",Umuahia,recent,0,princekenod,Mon Feb 12 17:30:51 +0000 2018,9.63e+17,1374781657.0,0.285714285714,pos,0.535714285714,19.1849101,-100.151263259
1821,1821,Boom Well said https t co 8LBoCd6Diq,0,"[3.4023218, 6.3962643]",Victoria Island,recent,0,stanleyebeigbe,Mon Feb 12 12:40:54 +0000 2018,9.63e+17,205064381.0,0.0,neu,0.0,23.2234374,-106.4161919
1822,1822,Nigerian police officer shoot and kill a tipper conductor because of 100 only in shithole https t co VIKQJgjVj6,0,"[6.9337906, 5.9218314]",Enugu,recent,0,josydollar33,Mon Feb 12 08:20:46 +0000 2018,9.63e+17,4863727053.0,0.0,neu,0.0,17.109167,-96.7375
1823,1823,I guess she forgot that when she was kissing the behind of the Clinton s just to get into Senate and power Hypocrite,0,"[3.2629101, 6.6393308]",Alagbado,recent,0,urhoruba,Mon Feb 12 07:38:26 +0000 2018,9.63e+17,567733435.0,-0.4,neg,0.7,17.109167,-96.7375
1824,1824,I guess she forgot that we she was kissing the behind of the Clinton s just to get into Senate and power Hypocrite,0,"[3.2629101, 6.6393308]",Alagbado,recent,0,urhoruba,Mon Feb 12 07:35:23 +0000 2018,9.63e+17,567733435.0,-0.4,neg,0.7,17.109167,-96.7375
1825,1825,This spending bill is capitulation to the democratic party position despite the republicans or establishment republicans controlling the House of Rep We the people are once again cheated by the establishment politicians What else would u cave on,0,"[3.2629101, 6.6393308]",Alagbado,recent,0,urhoruba,Mon Feb 12 07:32:36 +0000 2018,9.63e+17,567733435.0,0.0,neu,0.0,25.7816542,-100.1887501
1826,1826,MrsTiller Absolute self evaluation American scamming tax cut,0,"[3.198942, 6.4826762]",Ikeja,recent,0,osarah793,Mon Feb 12 04:23:31 +0000 2018,9.63e+17,4569182057.0,0.1,pos,0.45,17.109167,-96.7375
1827,1827,As foibles go these are not the ones that the US President has that worry me And with all this attachment on my head there s only so much mileage I can get out of how people handle hair loss But that tie sellotape thing that s interesting,0,"[3.2131467, 6.4278856]",Lagos,recent,0,naijama,Sun Feb 11 16:43:46 +0000 2018,9.63e+17,132463310.0,0.35,pos,0.35,19.32804005,-99.1510634069
1828,1828,You make no sense to me too and you are a Hillary Obama supporter so you belong to the backward past,0,"[3.3874007, 6.685429]",Magado,recent,0,margare39793611,Sun Feb 11 09:06:09 +0000 2018,9.63e+17,6.96e+17,-0.25,neg,0.25,23.27184805,-109.689768413
1829,1829,What will never be https t co TO2A1gRx8Z,0,"[3.2131467, 6.4278856]",Lagos,recent,0,charlesiyoha,Sun Feb 11 08:11:02 +0000 2018,9.63e+17,148322601.0,0.0,neu,0.0,17.109167,-96.7375
1830,1830,may Do you know that there are 23 LGA in Benue and the Fulani s are remaining in just 2LGA They have been forcefully driven out over time,0,"[3.4023218, 6.3962643]",Victoria Island,recent,0,SteveAdegbola,Sun Feb 11 07:26:33 +0000 2018,9.63e+17,2832807311.0,0.0,neu,0.0,17.109167,-96.7375
1831,1831,may Gov ORtom is compromised There was an interview with Kadiri Armed on The Core,0,"[3.4023218, 6.3962643]",Victoria Island,recent,0,SteveAdegbola,Sun Feb 11 07:24:16 +0000 2018,9.63e+17,2832807311.0,0.0,neu,0.0,19.3804695,-99.163242934
1832,1832,Alex you see how foolish you are for calling Trump incompetent then what do we call someone like you how can not control your own small family and your lazy mouth food for thought,0,"[3.3874007, 6.685429]",Magado,recent,0,margare39793611,Sun Feb 11 05:49:48 +0000 2018,9.63e+17,6.96e+17,-0.283333333333,neg,0.588888888889,19.30735175,-97.4030549925
1833,1833,So Trump should kill his business because he is America president shame on you lazy citizen,0,"[3.3874007, 6.685429]",Magado,recent,0,margare39793611,Sun Feb 11 05:45:09 +0000 2018,9.63e+17,6.96e+17,-0.25,neg,1.0,19.3804695,-99.163242934
1834,1834,Nigga shut the fuck up for real https t co B1cE4nW2Wd,0,"[3.2131467, 6.4278856]",Lagos,recent,0,Titopeterz,Sat Feb 10 21:01:40 +0000 2018,9.62e+17,561810011.0,-0.1,neg,0.45,19.42966465,-99.1986750379
1835,1835,My best image from the Pyeonchang2018 opening and Little Rocket man I hope it happens one day tho https t co UmDQCGl9Nv,0,"[6.9380658, 4.7337699]",Port Harcourt,recent,0,_SammieLee,Sat Feb 10 07:18:59 +0000 2018,9.62e+17,66796157.0,0.40625,pos,0.4,23.2234374,-106.4161919
